Teks;Kategori;Sumber
OMG Nonton Puas Kuota sd 65Gb bisa WA,Line,Tiktok,FB,IG,Youtube,Viu,Lionsgate Play,Vidio,Amazon Prime,Disney+Dll Akses di *363*888# /Klik tsel.me/OMGNonton SKB;Akun Bisnis;SMS
Jangan sampai terlewat untuk nonton anime terlengkap bisa di Viu! Aktifkan juga Viu Premium nonton drama Korea cuma 14 RIBU di https://tsel.id/viupck;Akun Bisnis;SMS
Kuota internet nasional Anda sisa 500MB, pastikan anda memiliki kuota lainnya. Cek secara berkala kuota dan beli paket di https://tsel.me/tsel1 atau hub *363#;Akun Bisnis;SMS
Isi ulang pulsa Rp 100,000 telah berhasil dengan SN:03138600000789669626 padaÊ 05/08/2023 08:50:41.BeliÊ Ê paketÊ Ê internet&nelpon TERMURAH:https://tsel.me/PastiMurah;Akun Bisnis;SMS
Selamat Kamu dpt MyVoucher 1000 utk pembelian selanjutnya di MyTelkomsel apps berlaku 14 hari sampai 18/08/2023 pkl. 23:59WIB. Cek Voucher di tsel.id/myvoucher;Akun Bisnis;SMS
HANYA BUAT KAMU!;Akun Bisnis;SMS
Dapatkan paket mulai Rp10Rb sdh bisa nikmatin Telpon & Internet hingga 31GB. Pilih paket sesuai kebutuhanmu skr di *363# & tsel.id/combospesial;Akun Bisnis;SMS
SELAMAT ANDA TERPILIH. Belanja Game, Aplikasi, E-book, dan film di Google Play Store dgn pulsa Telkomsel! Dapatkan bonus kuota hingga 6 GB, tsel.id/gdr2023 SKB;Akun Bisnis;SMS
EKSTRA KUOTA 2GB/2hr buat kamu utk internetan sepuasnya! Cukup dgn Transfer Pulsa ke rekan2mu via *858# / klik https://tsel.me/transferpulsa .Promo s/d 31Aug.;Akun Bisnis;SMS
Anda berhak mendapatkan paket HOT PROMO!Ê;Akun Bisnis;SMS
Kuota sultan dengan harga merakyat. Mulai dari 5rb dpt kuota hingga 120GB. Info https://tsel.me/hotpromo atau *363#.;Akun Bisnis;SMS
Internet AntiNgeLAG game AOV, FreeFire, MobileLegends, PUBG Mobile, game lainnya lebih Lancar dan Stabil. Gunakan Paket GamesMax Booster di tsel.id/gamesmaxsil;Akun Bisnis;SMS
Yuk dengarkn lagu Drama- Juang Manyala ft Natasha Udu (Drama Ratu Drama) tnpa gangguan iklan dgn langganan Spotify 50rb/bulan.Info lanjut klik tsel.me/spotprem;Akun Bisnis;SMS
Promo Weekend Deal! Diskon Top-upÊ lewat tsel.me/dgtop-up. Top up 28 Diamonds cuma 8rb an atau ekstra 16 Diamonds kalau top up 154 Diamonds seharga 48rb;Akun Bisnis;SMS
ADA HONDAWRV!COMBOSAKTI UNLIMITED TKTOK,YTUBE,FB,WA,sd 131GB mulai 20RB di *363#/ Klik http://tsel.id/combo-sakti /Outlet dan sms WRVAUG KE 777 sd 31AGT23 SKB;Akun Bisnis;SMS
Nikmati kuota 9 sd 40 GB + langganan 7 platform (HBO GO+Prime Video,Vidio, Viu, WeTV, MAXstream dll) bisa untk TikTok-an. Aktfikan di tsel.id/galapck atau *465#;Akun Bisnis;SMS
Pelanggan yth,Ê Paket Saldo Diskon Pulsa Rp20000 akan berakhir pada tanggal 13/08/2023 jam 23:59 WIB.;Akun Bisnis;SMS
Pelanggan yth,Ê Paket Saldo Diskon Pulsa Rp20000 akan berakhir pada tanggal 13/08/2023 jam 23:59 WIB.;Akun Bisnis;SMS
Paket Saldo Diskon Pulsa Rp20000 telah berakhir. Pemakaian selanjutnya akan dikenakan tariff normal. Cek *888#Ê atauÊ di MyTsel app. Harap isi ulang pulsa utk pembayaran.;Akun Bisnis;SMS
UPDATE TERUS KESEHARIANMU dg Beli Paket COMBO SAKTI! Puas Telp Internetan Sosmed & ntn Video. Temukan Paket sesuai kebutuhanmu di tsel.id/combo1 & *363#;Akun Bisnis;SMS
MERDEKA! PAKET INTERNET MURAH 8GB HANYA 17RIBU AKTIFKAN di *363*17# , Aplikasi MyTelkomsel klik tsel.id/merdeka atau Outlet terdekat 16-17 Agt 23 SKB;Akun Bisnis;SMS
EKSTRA KUOTA 2GB/2hr buat kamu utk internetan sepuasnya! Cukup dgn Transfer Pulsa ke rekan2mu via *858# / klik https://tsel.me/transferpulsa .Promo s/d 31Aug.;Akun Bisnis;SMS
Paket Spesial Kemerdekaan! Puas nelpon ke semua operator, harga mulai Rp1000 dgn kuota hingga 20,000 mnt. Beli di https://tsel.id/merdeka ,*888*17#, Outlet SKB;Akun Bisnis;SMS
Sisa kuota internet lokal kamu 500MB, pastikan kamu punya paket internet lainnya. Cek kuota secara berkala dan beli di https://tsel.me/tsel1 atau hub *363#;Akun Bisnis;SMS
Sisa kuota internet lokal kamu 200MB, pastikan kamu punya paket internet lainnya. Cek kuota secara berkala dan beli di https://tsel.me/tsel1 atau hub *363#;Akun Bisnis;SMS
Kuota internet lokal kamu habis. Pastikan kamu punya paket internet lainnya. Cek kuota secara berkala dan beli paket di https://tsel.me/tsel1 atau *363#;Akun Bisnis;SMS
HANYA HARI INI! Paket Merdeka Nelpon ke semua operator, harga mulai Rp1000 dgn kuota hingga 20,000 mnt. Beli di https://tsel.id/merdeka ,*888*17#, Outlet SKB;Akun Bisnis;SMS
Pelanggan yth,Ê Paket Saldo Diskon Pulsa Rp20000 akan berakhir pada tanggal 18/08/2023 jam 23:59 WIB.;Akun Bisnis;SMS
Pelanggan yth,Ê Paket Saldo Diskon Pulsa Rp20000 akan berakhir pada tanggal 18/08/2023 jam 23:59 WIB.;Akun Bisnis;SMS
Paket Saldo Diskon Pulsa Rp20000 telah berakhir. Pemakaian selanjutnya akan dikenakan tariff normal. Cek *888#Ê atauÊ di MyTsel app. Harap isi ulang pulsa utk pembayaran.;Akun Bisnis;SMS
SPESIAL BUATMU! Bebas pilih tambahan kuota dari pembelian paket apapun minimal 100rb hanya di MyTelkomsel. Beli di tsel.id/mtshop . promo s/d 31Ags. SKB;Akun Bisnis;SMS
EKSTRA KUOTA 2GB/2hr buat kamu utk internetan sepuasnya! Cukup dgn Transfer Pulsa ke rekan2mu via *858# / klik https://tsel.me/transferpulsa .Promo s/d 31Aug.;Akun Bisnis;SMS
HANYA HARI INI!SURPRISE DEAL mulai 16RB KUOTA sd 320GB 30HARI Aktifkan di Aplikasi MyTelkomsel / klik tsel.me/surprise atau di *363*70# atau Outlet terdekat SKB;Akun Bisnis;SMS
Mau Internet Rumah/ MiFi ORBIT langsung pakai hanya 66rban/ bulan & bonus kuota sd 150GB? Dptkn di GraPARI Kendari Jl. Ahmad Yani No. 8 SKB;Akun Bisnis;SMS
Isi pulsa lebih mudah & cepat pakai virtual account bank favoritmu di sini tsel.id/vabank;Akun Bisnis;SMS
Persiapkan liburan atau ibadah umroh mu dengan paket Roaming mulai 50rb 30GB/1hari.Tanpa Ganti Nomor!Cek selengkapnya di *266*15# atau http://tsel.id/roamax4;Akun Bisnis;SMS
Hai music lovers, yuk aktifkan lagu Pilihan Yang Terbaik - Ziva Magnolya, jadi NSP kamu ketik ZIVTO kirim ke 1212, tarif Rp9900 untuk 30 hari SKB;Akun Bisnis;SMS
SurpriseDeal 40GB hny 115Rb/bln, aktifkan hari ini klik tsel.id/surprise, *363*70#,;Akun Bisnis;SMS
Dptkn cashback utk pembelian dgn Saldo Dana,Gopay klik tsel.id/promoaug .SKB;Akun Bisnis;SMS
ADA HONDAWRV!COMBOSAKTI UNLIMITED TKTOK,YTUBE,FB,WA,sd 131GB mulai 20RB di *363#/ Klik http://tsel.id/combo-sakti /Outlet dan sms WRVAUG KE 777 sd 31AGT23 SKB;Akun Bisnis;SMS
SPESIAL BUATMU! Bebas pilih tambahan kuota dari pembelian paket apapun minimal 100rb hanya di MyTelkomsel. Beli di tsel.id/mtshop . promo s/d 31Ags. SKB;Akun Bisnis;SMS
Isi ulang pulsa Rp 100,000 telah berhasil dengan SN:03157700001162485197 padaÊ 24/08/2023 11:29:14.BeliÊ Ê paketÊ Ê internet&nelpon TERMURAH:https://tsel.me/PastiMurah;Akun Bisnis;SMS
Selamat! Anda dpt Voucher Rezeki Sakti hingga 10rb! Ada voucher Shopee, Indomart, Mobile Legend, dll. Ambil di tsel.id/saktivoucher. Kuota terbatas. S&K;Akun Bisnis;SMS
Jgn pura-pura lupa untuk beli paket HOT PROMO ya!;Akun Bisnis;SMS
Kuota sultan dg harga merakyat. Mulai dr 5rb dpt kuota hingga 120GB. Info https://tsel.me/hotpromo atau *363#.;Akun Bisnis;SMS
Menang Banyak, cuma buat kamu! 77+8 bonus 53+6 diamond MLBB plus 1.5GB (valid 2 hari) hanya 45,419,Yuk cek ke https://tsel.id/topupml .SKB;Akun Bisnis;SMS
Top up MLBB skrg modal 8rb dapat 28 Diamonds + kuota 400MB! Ayo percantik skin hero mu! Buruan cek promonya cuma di https://tsel.id/topupml .SKB;Akun Bisnis;SMS
Disney+Hotstar memiliki cerita terbaru mengenai film, TV, games, musik, Live event, travel, shopping. aktifkan paketnya di tsel.me/disneyA4 SKB;Akun Bisnis;SMS
Pulsa hampir habis. Segera isi pulsa di MyTelkomsel dg LinkAja,Telkomsel PayLater,GoPay,OVO,DANA,ShopeePay & dapatkan promo menarik klik tsel.me/isipulsa;Akun Bisnis;SMS
Pelanggan Yth, sisa Pulsa Anda dibawah Rp 2000, silakan isi Pulsa Anda melalui MyTelkomsel Apps utk Promo Menarik. Klik https://tsel.me/tsel1. SKB;Akun Bisnis;SMS
Top up MLBB skrg modal 8rb dapat 28 Diamonds + kuota 400MB! Ayo percantik skin hero mu! Buruan cek promonya cuma di https://tsel.id/topupml .SKB;Akun Bisnis;SMS
Paket Untung Payday! Dapatkan voucher diskonÊ 10Rb di KFC,MCD,Richeese,Mixue & lainnya via app Grab dgn tukar 1 Poin.klikÊ https://tsel.id/shop SKB;Akun Bisnis;SMS
Pelanggan Yth, sisa Pulsa Anda dibawah Rp 2000, silakan isi Pulsa Anda melalui MyTelkomsel Apps utk Promo Menarik. Klik https://tsel.me/tsel1. SKB;Akun Bisnis;SMS
Pulsa hampir habis. Segera isi pulsa di MyTelkomsel dg LinkAja,Telkomsel PayLater,GoPay,OVO,DANA,ShopeePay & dapatkan promo menarik klik tsel.me/isipulsa;Akun Bisnis;SMS
Top up MLBB skrg modal 8rb dapat 28 Diamonds + kuota 400MB! Ayo percantik skin hero mu! Buruan cek promonya cuma di https://tsel.id/topupml .SKB;Akun Bisnis;SMS
SPESIAL BUATMU! Bebas pilih tambahan kuota dari pembelian paket apapun minimal 100rb hanya di MyTelkomsel. Beli di tsel.id/mtshop . promo s/d 31Ags. SKB;Akun Bisnis;SMS
EKSTRA KUOTA 2GB/2hr buat kamu utk internetan sepuasnya! Cukup dgn Transfer Pulsa ke rekan2mu via *858# / klik https://tsel.me/transferpulsa .Promo s/d 31Aug.;Akun Bisnis;SMS
UPDATE TERUS KESEHARIANMU dg Beli Paket COMBO SAKTI! Puas Telp Internetan Sosmed & ntn Video. Temukan Paket sesuai kebutuhanmu di tsel.id/combo1 & *363#;Akun Bisnis;SMS
Top up MLBB skrg modal 8rb dapat 28 Diamonds + kuota 400MB! Ayo percantik skin hero mu! Buruan cek promonya cuma di https://tsel.id/topupml .SKB;Akun Bisnis;SMS
Nikmati internetan sambil teleponan di jaringan 4G VoLTE. Aktifkan paketnya harga mulai dr Rp1250, kuota nelpon hingga 5200menit ke semua operator di *888*42#.;Akun Bisnis;SMS
Paket Combo Saktimu akan segera berakhir. Perpanjang di MyTelkomsel bisa dapet untung lebih loh. Yuk klik tsel.id/combo1 atau *363# sekarang juga!;Akun Bisnis;SMS
SPESIAL BUATMU! Bebas pilih tambahan kuota dari pembelian paket apapun minimal 100rb hanya di MyTelkomsel. Beli di tsel.id/mtshop . promo s/d 30Sep. SKB;Akun Bisnis;SMS
Pelanggan Yth, sisa Pulsa Anda dibawah Rp 2000, silakan isi Pulsa Anda melalui MyTelkomsel Apps utk Promo Menarik. Klik https://tsel.me/tsel1. SKB;Akun Bisnis;SMS
Pulsa hampir habis. Segera isi pulsa di MyTelkomsel dg LinkAja,Telkomsel PayLater,GoPay,OVO,DANA,ShopeePay & dapatkan promo menarik klik tsel.me/isipulsa;Akun Bisnis;SMS
Kuota internet nasional Anda sisa 500MB, pastikan anda memiliki kuota lainnya. Cek secara berkala kuota dan beli paket di https://tsel.me/tsel1 atau hub *363#;Akun Bisnis;SMS
Salah satu paket internet Anda <200MB. Pastikan Anda memiliki paket internet lainnya, atau segera beli paket untuk kenyamanan Anda di https://tsel.me/tsel1 atau *363#;Akun Bisnis;SMS
Isi ulang pulsa Rp 100,000 telah berhasil dengan SN:03166100001328917151 padaÊ 02/09/2023 03:27:50.BeliÊ Ê paketÊ Ê internet&nelpon TERMURAH:https://tsel.me/PastiMurah;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 798136 di Dana,IDR 5.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 920522 di Dana,IDR 5.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 469657 di Dana,IDR 5.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 176311 di Dana,IDR 5.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 478023 di Dana,IDR 5.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 036207 di Dana,IDR 4.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 663882 di Dana,IDR 3.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 965581 di Dana,IDR 2.200.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 635100 di Dana,IDR 200.500,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 722566 di Dana,IDR 900.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 826502 di Dana,IDR 800.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 434407 di Dana,IDR 200.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 811084 di Dana,IDR 500.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 168929 di Dana,IDR 250.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 311481 di Dana,IDR 250.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 160664 di Dana,IDR 3.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 636650 di Dana,IDR 2.500.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 062042 di Dana,IDR 3.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 865952 di Dana,IDR 2.000.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 731149 di Dana,IDR 2.500.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 975329 di Dana,IDR 2.500.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 278688 di Dana,IDR 400.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
WASPADA PENIPUAN.JGN BERIKAN KODE OTP KPD SIAPAPUN TERMASUK PIHAK BNI.Kode OTP: 598166 di Dana,IDR 300.000,00 berlaku 3mnt.BNICall1500046;Akun Bisnis;SMS
DIAN CHRISTIEN ARISONA kamu masih punya rasa tanggung jawab thdp utang kan, dibayar sekarang sebelum kamu menyesal, data kamu lengkap disini,;Kolektor;SMS
DIAN CHRISTIEN ARISONA reputasi anda sudah tidak mau dijaga dengan baik? begitupun dengan data pengajuan anda? Jika masih, selesaikan BANTUSAKU anda sekarang!;Kolektor;SMS
DIAN CHRISTIEN ARISONA reputasi anda sudah tidak mau dijaga dengan baik? begitupun dengan data pengajuan anda? jika masih, selesaikan BANTUSAKU anda sekarang!;Kolektor;SMS
DIAN CHRISTIEN ARISONA reputasi anda sudah tidak mau dijaga dengan baik? begitupun dengan data pengajuan anda? jika masih, selesaikan BANTUSAKU anda sekarang!;Kolektor;SMS
DIAN CHRISTIEN ARISONA Data pengajuanmu sangat lengkap disini. bayar hutang di Bantusaku sblm kami proses lebih lanjut, jangan diabaikan!;Kolektor;SMS
"Maaf Jika Pihak Kami akan memproses data yang anda cantumkan saat pengajuan seperti Foto KTP, Foto selfie pegang ktp, dan data pinjaman anda. Dikarenakan Anda Tidak ada Itikad dan Niat Baik Akan Solusi
 Pembayaran Tunggakkan Pinjaman Anda. Kami Tunggu Konfirmasi Pembayaran Anda Segera
Jika Tidak ada Respon dan Pembayaran, Berarti Kami akan memproses data anda sesuai prosedur yang berlaku diperusahaan kami. Jadi anda bersedia menerima konsekuensi akibat pemrosesan data tersebut.Ê[ÊKLIKÊKAMIÊ]";Kolektor;Email
"Selamat Siang, Yth bapak / Ibu
Perihal : Tagihan anda sudah jatuh tempo
Sampai saat ini blm ada pembayaran atas nama anda di data Perusahaan kami, anda masih ada iktikad baik atau tidak untuk membayar, jika tidak ada pembayaran hari ini atas nama anda,Data anda beralih ke BI Checking dan beralih ke pihak-3.
Keluhan terkait penagihan oleh agent SINGA, hub: 085723760353 (WA only)";Kolektor;Email
"INFORMASI SURAT TUGAS
NO: OP/0402/2023/INA/TIN
SINGA ID
TIM LAPANGAN PERUSAHAAN
Dengan dikeluarkan surat jalan ini tim lapangan hari ini dan seterusnya mulai bertugas dan bertindak ke lokasi rumah atau tempat kerja anda dalam antrian kunjungan secepatnya oleh tim Aplikasi Singa.
Surat akan dicabut jika tagihan anda hari ini dibayarkan sebelum jam 12.00
Konfirmasi bukti struk pembayaran nya";Kolektor;Email
"Surat Perintah Jalan Lapangan sudah keluar (927/D2/1.09.2023/ SPL1), PASTIKAN dananya sudah ada. Nanti bertemu dengan saya Debt Kolektor Lapangan dan team untuk mengambil dananya. Pastikan posisi anda skrng ada dirumah atau kami tunggu pembayaran online hari ini paling lambat sebelum jam 17.00 ini sudah dilunasi lewat aplikasi.
Bila tidak anda bayar juga tidak ada negosiasi dan ambil tindakan tegas kami juga tidak bisa diam menunggu anda yang tidak koperatif karna anda tidak bisa kerja sama dan sudah lalai kami jemput dana nya ambil lunas semua full Transaksi pemakaian anda.";Kolektor;Email
kami ingin mengonfirmasi kembali bahwa tagihan anda ini sudah mengalami keterlambatan data anda dapat bealih ke team penagihan lapangan kami apabila tidak ada pembayaran silahkan respon pesan ini untuk melakukan pembayaran agar kami dapat berkomunikasi perihal pembayaran anda iniÊ;Kolektor;Email
baiklah karena tidak ada respon dan pembayaran sampai hari ini,kami lakukan SKIP TRACING / PELACAKAN untuk mencari tahu tempat anda bekerja, media sosial anda,untuk mendapatkan informasi teman/keluarga anda sekaligus menitipkan pesan agar anda bertanggung jwb menyelesaikan hutang, jika anda tidak menyelesaikan tagihan sekarangÊjuga;Kolektor;Email
H@ri i.nLÊ h@r1 keberuntungan @nd@, @nd@ m4miliki 15jt y@ng ,lantai bung@ 0,2%,@nd@ d@pat m4mb@yar smp@iÊ 90 h@r1,https://fkglo.com/Udop9e;Penipuan;SMS
S4k@r@ng @nd@Ê anggota p4l@ngg@n VIP, @nd@ m4miliki 20 jt,y@ng d@pat dib@yarkan deng@n bung@ 0,2% smp@iÊ 90 h@r1,playst0re: https://fkglo.com/Udop9e;Penipuan;SMS
PAS untukmu!kl!k ini dan daptkan 15jt skg!jgn abaikan dan kl!k k1ik https://bit.ly/44kPeIEÊ Hallo Sobat BLF Indonesia;Penipuan;SMS
P1mn di AdaModa1 t4l@h hbs wkt, k@m1 mengingatkan anda, melew@ti mas@ @k@nÊ terkena 6i@y@ admin or dend4.;Kolektor;SMS
Halo Dian,Pinj4m4an Anda telah disetu7ui, silakan log masuk untuk menarik diri.klik https://bit.ly/44kPeIEÊ Hallo Sobat BLF Indonesia;Penipuan;SMS
Prom0 khususÊ p4l@ngg@n VVIP: Penarikan ekstra 20%, s@at i.nL b1saÊ 2.500.000. https://is.gd/umd5j5 https://is.gd/F3TkZk;Penipuan;SMS
<AdaModa1> Mengab@ik@n tagih@n buk@n solusi, 6i@y@ pinalti @k@nÊ terus menerus dibebankan, h@r@p 1akukan p4mb@yaran sec4patnya.;Kolektor;SMS
<AdaModa1> Tagih@n anda r-p1.779.200, h@r1 in1 hbs wkt. b@yarkan now or dap@tk@n ken@ikan l1m1t, serta penc@1r@nÊ l@ngsung. Ter1ma .https://bit.ly/3wEJr1C;Kolektor;SMS
Halo, limit kredit km sudah di setujui, ayo ambil skg untuk pencairan lebih cepat klik https://bit.ly/44kPeIEÊ Hallo Sobat BLF Indonesia;Penipuan;SMS
Halo Dian,Pinj4m4an Anda telah disetu7ui, silakan log masuk untuk menarik diri.klik https://bit.ly/44kPeIEÊ Hallo Sobat BLF Indonesia;Penipuan;SMS
<AdaModa1> Tagih@n s@at in1 r-p1.779.200, tgl hbs wkt: 31/08/2023, b@yar l4b1h aw@l dap@tk@n ken@ikan l1m1t or p1mn k4mb@li.https://bit.ly/3wEJr1C;Kolektor;SMS
pay h@r1 in1 u-tkÊ m4n6pRknÊ disc bung@ 70%, k11kÊ lihat: https://is.gd/bGr13c https://is.gd/wrZ5LZ;Kolektor;SMS
*Selamat pagi Nasabah singa.id* Tagihan nya sudah keterlambatan berhari hari masih belum juga di bayar kan, kami bantu untuk penghapusan denda nya mohon di respon ada dana nya berapa sekarang ?;Kolektor;WA
Singa.id,ditunggu pembayaran nya di hari ini maksimal di jam 12:00 siang ini,apabila sampai batas waktu yang ditentukan masih blm ada pembayaran/konfirmasi dari anda,kami anggap anda tidak bisa bersikap kooperatif terhadap perusahaan,mohon untuk merespon pesan kami dan konfirmasi pembayaran anda sebelum data di proses otimatis oleh sistem kami penelponan secata terus menerus ke kontak dan tempat anda bekerja.;Kolektor;WA
"Selamat PAgi. Hingga saat ini tagihan bapak/ibu belum ada penyelesaian. Saya mohon unntuk di bayarkan hari ini. Apabila tidak bisa di pelunasan, bisa di bayarkan cicilan sebagian serta dengan alasan dan bukti tertentu akan di berikan potongan 50% - 100% keringanan Denda, agar terhindar dari konsekuensi sebagai berikut :
1. Denda Harian
2. Pelaporan SLIK OJK
3. Data akan kami alihkan ke pihak 3 sebagaiÊ ( penagihan lapangan )
segera dibayarkan tagihannya. *UATAS*";Kolektor;WA
Jika sampai jam 12.30 belum ada pembayaran juga dari anda maka kami putuskan untuk pengalihan data anda kepada tim yang bertugas di dekat lokasi anda. Jadi tolong segera bayarkan sebelum tim lapangan kami menuju ke rumah anda atau ke tempat kerja anda di jam yang telah di tentukan.;Kolektor;WA
Selamat Pagi Bapak/Ibu nasabah Singa.id, kami ingatkan kembali perihal tagihan anda yang sudah memiliki keterlambatan lewat dari tanggal yang sudah ditentukan. Kami tekankan kembali untuk segera melakukan pembayaran tagihan anda ini. Mohon untuk membalas pesan ini agar kami mengetahui apa kendala anda.;Kolektor;WA
Konsekuensi keterlambatan akan kami jalankan jika hari ini tidak ada pembayaran prihal tagihan yang sudah keterlambatan, bayarkan segera untuk pemulihan data;Kolektor;WA
"sesuai dengan data yang anda cantumkan, kami peringatkan lagi, perilaku gagal bayar Anda akan berdampak besar. Dalam waktu dekat, departemen penagihan pihak ketiga yang dipercayakan oleh perusahaan akan menghubungi anda. Harap bersiap
Untuk mengurangi risiko tersebut segera menyelesaikan tagihan anda sebelum jam 12.00 siang ini";Kolektor;WA
belum di bayarÊ juga kendala nya apa ?;Kolektor;WA
Bila tidak anda bayar juga tidak ada negosiasi dan ambil tindakan tegas kami juga tidak bisa diam menunggu anda yang tidak koperatif karna anda tidak bisa kerja sama dan sudah lalai kami jemput dana nya ambil lunas semua full Transaksi pemakaian anda.;Kolektor;WA
maksud nya bagaimana tagihan nya di diemin aja ?;Kolektor;WA
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;

;;
